character_name,url,gender
Michael Stockton (Earth-616),https://marvel.fandom.com/wiki/Michael_Stockton_(Earth-616),Male
Michael Twoyoungmen (Earth-616),https://marvel.fandom.com/wiki/Michael_Twoyoungmen_(Earth-616),Male
Miguel O'Hara (Earth-928),https://marvel.fandom.com/wiki/Miguel_O%27Hara_(Earth-928),Male
Miles Warren (Earth-616),https://marvel.fandom.com/wiki/Miles_Warren_(Earth-616),Male
Minn-Erva (Earth-616),https://marvel.fandom.com/wiki/Minn-Erva_(Earth-616),Female
Mister Jip (Earth-616),https://marvel.fandom.com/wiki/Mister_Jip_(Earth-616),Male
Modebl (Earth-616),https://marvel.fandom.com/wiki/Modebl_(Earth-616),Male
Montgomery Burns (Earth-616),https://marvel.fandom.com/wiki/Montgomery_Burns_(Earth-616),Male
Morgan Le Fay (Earth-616),https://marvel.fandom.com/wiki/Morgan_Le_Fay_(Earth-616),Female
Morley Erwin (Earth-616),https://marvel.fandom.com/wiki/Morley_Erwin_(Earth-616),Male
Moses Magnum (Earth-616),https://marvel.fandom.com/wiki/Moses_Magnum_(Earth-616),Male
Myles Alfred (Earth-616),https://marvel.fandom.com/wiki/Myles_Alfred_(Earth-616),Male
N'astirh (Earth-616),https://marvel.fandom.com/wiki/N%27astirh_(Earth-616),Male
Namor (Earth-1610),https://marvel.fandom.com/wiki/Namor_(Earth-1610),Male
Natalia Romanova (Earth-1610),https://marvel.fandom.com/wiki/Natalia_Romanova_(Earth-1610),Female
Nathan Summers (Stryfe) (Earth-4935),https://marvel.fandom.com/wiki/Nathan_Summers_(Stryfe)_(Earth-4935),Male
Nathaniel Essex (Earth-1610),https://marvel.fandom.com/wiki/Nathaniel_Essex_(Earth-1610),Male
Nathaniel Richards (Immortus) (Earth-6311),https://marvel.fandom.com/wiki/Nathaniel_Richards_(Immortus)_(Earth-6311),Male
Nathaniel Richards (Iron Lad) (Earth-6311),https://marvel.fandom.com/wiki/Nathaniel_Richards_(Iron_Lad)_(Earth-6311),Male
Nathaniel Richards (Kang) (Earth-6311),https://marvel.fandom.com/wiki/Nathaniel_Richards_(Kang)_(Earth-6311),Male
Nathaniel Richards (Rama-Tut) (Earth-6311),https://marvel.fandom.com/wiki/Nathaniel_Richards_(Rama-Tut)_(Earth-6311),Male
Nathaniel Richards (Scarlet Centurion) (Earth-6311),https://marvel.fandom.com/wiki/Nathaniel_Richards_(Scarlet_Centurion)_(Earth-6311),Male
Nebula (Earth-616),https://marvel.fandom.com/wiki/Nebula_(Earth-616),Female
Necromon (Earth-616),https://marvel.fandom.com/wiki/Necromon_(Earth-616),Male
Nicholas Fury (Earth-1610),https://marvel.fandom.com/wiki/Nicholas_Fury_(Earth-1610),Male
Nihil (Earth-1610),https://marvel.fandom.com/wiki/Nihil_(Earth-1610),Male
Nikki Doyle (Earth-8410),https://marvel.fandom.com/wiki/Nikki_Doyle_(Earth-8410),Female
Nikolaus Geist (Earth-616),https://marvel.fandom.com/wiki/Nikolaus_Geist_(Earth-616),Male
Nimrod (Earth-616),https://marvel.fandom.com/wiki/Nimrod_(Earth-616),Male
Nimrod (Earth-811),https://marvel.fandom.com/wiki/Nimrod_(Earth-811),Male
Noh-Varr (Earth-200080),https://marvel.fandom.com/wiki/Noh-Varr_(Earth-200080),Male
Norman Osborn (Earth-616),https://marvel.fandom.com/wiki/Norman_Osborn_(Earth-616),Male
Norrin Radd (Earth-1610),https://marvel.fandom.com/wiki/Norrin_Radd_(Earth-1610),Male
Norton Fester (Earth-616),https://marvel.fandom.com/wiki/Norton_Fester_(Earth-616),Male
Oliver Osnick (Earth-616),https://marvel.fandom.com/wiki/Oliver_Osnick_(Earth-616),Male
Onome (Earth-616),https://marvel.fandom.com/wiki/Onome_(Earth-616),Female
Ord (Breakworld) (Earth-616),https://marvel.fandom.com/wiki/Ord_(Breakworld)_(Earth-616),Male
Osinga Rplss (Earth-616),https://marvel.fandom.com/wiki/Osinga_Rplss_(Earth-616),Male
Oswald Silkworth (Earth-616),https://marvel.fandom.com/wiki/Oswald_Silkworth_(Earth-616),Male
Other (Spider-Totem) (Multiverse),https://marvel.fandom.com/wiki/Other_(Spider-Totem)_(Multiverse),Agender
Ouranos (Earth-616),https://marvel.fandom.com/wiki/Ouranos_(Earth-616),Male
Owayodata (Earth-616),https://marvel.fandom.com/wiki/Owayodata_(Earth-616),Male
Parnell Jacobs (Earth-616),https://marvel.fandom.com/wiki/Parnell_Jacobs_(Earth-616),Male
Patricia Starr (Earth-616),https://marvel.fandom.com/wiki/Patricia_Starr_(Earth-616),Female
Paul Destine (Earth-616),https://marvel.fandom.com/wiki/Paul_Destine_(Earth-616),Male
Paul Stacy (Earth-616),https://marvel.fandom.com/wiki/Paul_Stacy_(Earth-616),Male
Pavitr Prabhakar (Earth-50101),https://marvel.fandom.com/wiki/Pavitr_Prabhakar_(Earth-50101),Male
Peter Parker (Earth-616),https://marvel.fandom.com/wiki/Peter_Parker_(Earth-616),Male
Peter Parker (Earth-1048),https://marvel.fandom.com/wiki/Peter_Parker_(Earth-1048),Male
Peter Parker (Earth-1610),https://marvel.fandom.com/wiki/Peter_Parker_(Earth-1610),Male
Peter Parker (Earth-12041),https://marvel.fandom.com/wiki/Peter_Parker_(Earth-12041),Male
Peter Parker (Earth-30847),https://marvel.fandom.com/wiki/Peter_Parker_(Earth-30847),Male
Peter Parker (Earth-50701),https://marvel.fandom.com/wiki/Peter_Parker_(Earth-50701),Male
Peter Parker (Richard Parker) (Earth-1610),https://marvel.fandom.com/wiki/Peter_Parker_(Richard_Parker)_(Earth-1610),Male
Peter Petruski (Earth-616),https://marvel.fandom.com/wiki/Peter_Petruski_(Earth-616),Male
Peter Quill (Earth-616),https://marvel.fandom.com/wiki/Peter_Quill_(Earth-616),Male
Phillip Masters (Earth-616),https://marvel.fandom.com/wiki/Phillip_Masters_(Earth-616),Male
Phillip Sterling (Earth-616),https://marvel.fandom.com/wiki/Phillip_Sterling_(Earth-616),Male
Philo Zogolowski (Earth-616),https://marvel.fandom.com/wiki/Philo_Zogolowski_(Earth-616),Male
Praxagora (Earth-616),https://marvel.fandom.com/wiki/Praxagora_(Earth-616),Female
Psycho-Man (Earth-616),https://marvel.fandom.com/wiki/Psycho-Man_(Earth-616),Male
Pyreus Kril (Earth-616),https://marvel.fandom.com/wiki/Pyreus_Kril_(Earth-616),Male
Quentin Beck (Earth-616),https://marvel.fandom.com/wiki/Quentin_Beck_(Earth-616),Male
Quicksand (Nguyet) (Earth-616),https://marvel.fandom.com/wiki/Quicksand_(Nguyet)_(Earth-616),Female
Quincy Harker (Earth-616),https://marvel.fandom.com/wiki/Quincy_Harker_(Earth-616),Male
Rabble Rouser (Weinberg) (Earth-616),https://marvel.fandom.com/wiki/Rabble_Rouser_(Weinberg)_(Earth-616),Male
Rachel van Helsing (Earth-616),https://marvel.fandom.com/wiki/Rachel_van_Helsing_(Earth-616),Female
Rama Kaliph (Earth-616),https://marvel.fandom.com/wiki/Rama_Kaliph_(Earth-616),Male
Randolph James (Earth-616),https://marvel.fandom.com/wiki/Randolph_James_(Earth-616),Male
Raven Darkhölme (Earth-616),https://marvel.fandom.com/wiki/Raven_Darkh%C3%B6lme_(Earth-616),Female
Ravonna Renslayer (Earth-93091),https://marvel.fandom.com/wiki/Ravonna_Renslayer_(Earth-93091),Female
Richard Palance (Earth-616),https://marvel.fandom.com/wiki/Richard_Palance_(Earth-616),Male
Rick Landau (Earth-50701),https://marvel.fandom.com/wiki/Rick_Landau_(Earth-50701),Male
Robert Farrell (Earth-616),https://marvel.fandom.com/wiki/Robert_Farrell_(Earth-616),Male
Robert Hellsgaard (Earth-616),https://marvel.fandom.com/wiki/Robert_Hellsgaard_(Earth-616),Male
Roderick Kingsley (Earth-616),https://marvel.fandom.com/wiki/Roderick_Kingsley_(Earth-616),Male
Roger Bochs (Earth-616),https://marvel.fandom.com/wiki/Roger_Bochs_(Earth-616),Male
Ronan (Earth-616),https://marvel.fandom.com/wiki/Ronan_(Earth-616),Male
Ronan (Earth-1610),https://marvel.fandom.com/wiki/Ronan_(Earth-1610),Male
Sarah Stacy (Earth-616),https://marvel.fandom.com/wiki/Sarah_Stacy_(Earth-616),Female
Scarlet Beetle (Earth-616),https://marvel.fandom.com/wiki/Scarlet_Beetle_(Earth-616),Male
Scorpion (Earth-1610),https://marvel.fandom.com/wiki/Scorpion_(Earth-1610),Male
Scott Lang (Earth-616),https://marvel.fandom.com/wiki/Scott_Lang_(Earth-616),Male
Scott Washington (Earth-616),https://marvel.fandom.com/wiki/Scott_Washington_(Earth-616),Male
Scragg (Earth-616),https://marvel.fandom.com/wiki/Scragg_(Earth-616),
Selene Gallio (Earth-616),https://marvel.fandom.com/wiki/Selene_Gallio_(Earth-616),Female
Sersi (Earth-616),https://marvel.fandom.com/wiki/Sersi_(Earth-616),Female
Shanzar (Earth-616),https://marvel.fandom.com/wiki/Shanzar_(Earth-616),Male
Sharon Ginsberg (Earth-616),https://marvel.fandom.com/wiki/Sharon_Ginsberg_(Earth-616),Female
Sharon Smith (Earth-616),https://marvel.fandom.com/wiki/Sharon_Smith_(Earth-616),Female
Shen Xorn (Earth-616),https://marvel.fandom.com/wiki/Shen_Xorn_(Earth-616),Male
Sikorsky (Earth-616),https://marvel.fandom.com/wiki/Sikorsky_(Earth-616),Male
Silvija Sablinova (Earth-616),https://marvel.fandom.com/wiki/Silvija_Sablinova_(Earth-616),Female
Simon Williams (Earth-616),https://marvel.fandom.com/wiki/Simon_Williams_(Earth-616),Male
Sinclair Abbott (Earth-616),https://marvel.fandom.com/wiki/Sinclair_Abbott_(Earth-616),Male
Sinjin Quarrel (Earth-791),https://marvel.fandom.com/wiki/Sinjin_Quarrel_(Earth-791),Male
Skurge (Earth-616),https://marvel.fandom.com/wiki/Skurge_(Earth-616),Male
Sleepwalker (Earth-616),https://marvel.fandom.com/wiki/Sleepwalker_(Earth-616),Male
Solomon Prey (Earth-616),https://marvel.fandom.com/wiki/Solomon_Prey_(Earth-616),Male
Spencer Keen (Earth-616),https://marvel.fandom.com/wiki/Spencer_Keen_(Earth-616),Male
Spidercide (Earth-616),https://marvel.fandom.com/wiki/Spidercide_(Earth-616),Male
Squorm (Earth-616),https://marvel.fandom.com/wiki/Squorm_(Earth-616),Male
Stakar Ogord (Earth-691),https://marvel.fandom.com/wiki/Stakar_Ogord_(Earth-691),Male
Stephen Strange (Counter-Earth) (Earth-616),https://marvel.fandom.com/wiki/Stephen_Strange_(Counter-Earth)_(Earth-616),Male
Stephen Strange (Earth-616),https://marvel.fandom.com/wiki/Stephen_Strange_(Earth-616),Male
Stephen Strange (Earth-30847),https://marvel.fandom.com/wiki/Stephen_Strange_(Earth-30847),Male
"Stephen Strange, Jr. (Earth-1610)","https://marvel.fandom.com/wiki/Stephen_Strange,_Jr._(Earth-1610)",
Steven Hudak (Earth-616),https://marvel.fandom.com/wiki/Steven_Hudak_(Earth-616),Male
Stygorr (Earth-616),https://marvel.fandom.com/wiki/Stygorr_(Earth-616),Male
Sublime (Earth-616),https://marvel.fandom.com/wiki/Sublime_(Earth-616),
Suwan (Earth-616),https://marvel.fandom.com/wiki/Suwan_(Earth-616),Female
Sven Gollison (Earth-616),https://marvel.fandom.com/wiki/Sven_Gollison_(Earth-616),Male
Tana Nile (Earth-616),https://marvel.fandom.com/wiki/Tana_Nile_(Earth-616),Female
Taneleer Tivan (Earth-616),https://marvel.fandom.com/wiki/Taneleer_Tivan_(Earth-616),Male
Tania Belinskaya (Earth-616),https://marvel.fandom.com/wiki/Tania_Belinskaya_(Earth-616),Female
Tarantula (Earth-1610),https://marvel.fandom.com/wiki/Tarantula_(Earth-1610),Male
Temugin (Earth-616),https://marvel.fandom.com/wiki/Temugin_(Earth-616),Male
Teresa Parker (Earth-616),https://marvel.fandom.com/wiki/Teresa_Parker_(Earth-616),Female
Thena (Earth-616),https://marvel.fandom.com/wiki/Thena_(Earth-616),Female
Theodore Altman (Earth-616),https://marvel.fandom.com/wiki/Theodore_Altman_(Earth-616),Male
Thomas Halloway (Earth-616),https://marvel.fandom.com/wiki/Thomas_Halloway_(Earth-616),Male
Thomas Lightner (Earth-616),https://marvel.fandom.com/wiki/Thomas_Lightner_(Earth-616),Male
Tiberius Stone (Earth-616),https://marvel.fandom.com/wiki/Tiberius_Stone_(Earth-616),Male
Tiboro (Earth-616),https://marvel.fandom.com/wiki/Tiboro_(Earth-616),Male
Tiwaz (Earth-616),https://marvel.fandom.com/wiki/Tiwaz_(Earth-616),Male
Todd Fields (Earth-616),https://marvel.fandom.com/wiki/Todd_Fields_(Earth-616),Male
Tyler Stone (Earth-928),https://marvel.fandom.com/wiki/Tyler_Stone_(Earth-928),Male
Ultron (Earth-616),https://marvel.fandom.com/wiki/Ultron_(Earth-616),Male
Ulysses Archer (Earth-616),https://marvel.fandom.com/wiki/Ulysses_Archer_(Earth-616),Male
Ulysses Klaw (Earth-616),https://marvel.fandom.com/wiki/Ulysses_Klaw_(Earth-616),Male
Ulysses Lugman (Earth-616),https://marvel.fandom.com/wiki/Ulysses_Lugman_(Earth-616),Male
Umar (Earth-616),https://marvel.fandom.com/wiki/Umar_(Earth-616),Female
Varen David (Earth-616),https://marvel.fandom.com/wiki/Varen_David_(Earth-616),Male
Victor Conrad (Earth-616),https://marvel.fandom.com/wiki/Victor_Conrad_(Earth-616),Male
Victor Mancha (Earth-616),https://marvel.fandom.com/wiki/Victor_Mancha_(Earth-616),Male
Vil (Earth-616),https://marvel.fandom.com/wiki/Vil_(Earth-616),Female
Vincent Patilio (Earth-616),https://marvel.fandom.com/wiki/Vincent_Patilio_(Earth-616),Male
Vision (Earth-616),https://marvel.fandom.com/wiki/Vision_(Earth-616),Male
Vivian Vision (Earth-616),https://marvel.fandom.com/wiki/Vivian_Vision_(Earth-616),Female
Waldo (Computer) (Earth-616),https://marvel.fandom.com/wiki/Waldo_(Computer)_(Earth-616),Male
Walter Newell (Earth-616),https://marvel.fandom.com/wiki/Walter_Newell_(Earth-616),Male
Wilbur Day (Earth-616),https://marvel.fandom.com/wiki/Wilbur_Day_(Earth-616),Male
Wilhelm van Vile (Earth-616),https://marvel.fandom.com/wiki/Wilhelm_van_Vile_(Earth-616),Male
William Cross (Earth-616),https://marvel.fandom.com/wiki/William_Cross_(Earth-616),Male
William Stryker (Earth-616),https://marvel.fandom.com/wiki/William_Stryker_(Earth-616),Male
William Turner (Earth-616),https://marvel.fandom.com/wiki/William_Turner_(Earth-616),Male
William Waring (Earth-616),https://marvel.fandom.com/wiki/William_Waring_(Earth-616),Male
Wolfgang von Strucker (Earth-616),https://marvel.fandom.com/wiki/Wolfgang_von_Strucker_(Earth-616),Male
Wu (Earth-616),https://marvel.fandom.com/wiki/Wu_(Earth-616),Male
Xemnu (Earth-616),https://marvel.fandom.com/wiki/Xemnu_(Earth-616),Male
Yao (Earth-616),https://marvel.fandom.com/wiki/Yao_(Earth-616),Male
Yon-Rogg (Earth-616),https://marvel.fandom.com/wiki/Yon-Rogg_(Earth-616),Male
Zarda Shelton (Earth-712),https://marvel.fandom.com/wiki/Zarda_Shelton_(Earth-712),Female
Zeus Panhellenios (Earth-616),https://marvel.fandom.com/wiki/Zeus_Panhellenios_(Earth-616),Male
Zhered-Na (Earth-616),https://marvel.fandom.com/wiki/Zhered-Na_(Earth-616),Female
Zoltan Drago (Earth-616),https://marvel.fandom.com/wiki/Zoltan_Drago_(Earth-616),Male
Zxaxz (Earth-616),https://marvel.fandom.com/wiki/Zxaxz_(Earth-616),Male
Abraham Erskine (Earth-616),https://marvel.fandom.com/wiki/Abraham_Erskine_(Earth-616),Male
Adam Blackveil (Earth-616),https://marvel.fandom.com/wiki/Adam_Blackveil_(Earth-616),Male
Adrian Toomes (Earth-616),https://marvel.fandom.com/wiki/Adrian_Toomes_(Earth-616),Male
Agamotto (Earth-616),https://marvel.fandom.com/wiki/Agamotto_(Earth-616),Male
Aiko Miyazaki (Earth-616),https://marvel.fandom.com/wiki/Aiko_Miyazaki_(Earth-616),Female
Albert (Earth-616),https://marvel.fandom.com/wiki/Albert_(Earth-616),Male
Albert Potter (Earth-616),https://marvel.fandom.com/wiki/Albert_Potter_(Earth-616),Male
Alden Maas (Earth-616),https://marvel.fandom.com/wiki/Alden_Maas_(Earth-616),Male
Alexander Power (Earth-616),https://marvel.fandom.com/wiki/Alexander_Power_(Earth-616),Male
Alistaire Smythe (Earth-616),https://marvel.fandom.com/wiki/Alistaire_Smythe_(Earth-616),Male
Amatsu-Mikaboshi (Earth-616),https://marvel.fandom.com/wiki/Amatsu-Mikaboshi_(Earth-616),Male
Andrew Forson (Earth-616),https://marvel.fandom.com/wiki/Andrew_Forson_(Earth-616),Male
Anthony Stark (Earth-96020),https://marvel.fandom.com/wiki/Anthony_Stark_(Earth-96020),Male
Arcade (Earth-616),https://marvel.fandom.com/wiki/Arcade_(Earth-616),Male
Arides (Earth-616),https://marvel.fandom.com/wiki/Arides_(Earth-616),Male
Arize (Mojoverse),https://marvel.fandom.com/wiki/Arize_(Mojoverse),Male
Arno Stark (Earth-616),https://marvel.fandom.com/wiki/Arno_Stark_(Earth-616),Male
Arno Stark (Earth-8410),https://marvel.fandom.com/wiki/Arno_Stark_(Earth-8410),Male
Arthur Dearborn (Earth-616),https://marvel.fandom.com/wiki/Arthur_Dearborn_(Earth-616),Male
Arthur Nagan (Earth-616),https://marvel.fandom.com/wiki/Arthur_Nagan_(Earth-616),Male
Artur Zarrko (Earth-6297),https://marvel.fandom.com/wiki/Artur_Zarrko_(Earth-6297),Male
August Hopper (Earth-616),https://marvel.fandom.com/wiki/August_Hopper_(Earth-616),Male
Basil Sandhurst (Earth-616),https://marvel.fandom.com/wiki/Basil_Sandhurst_(Earth-616),Male
Bentley Wittman (Bentley-23) (Earth-616),https://marvel.fandom.com/wiki/Bentley_Wittman_(Bentley-23)_(Earth-616),Male
Bentley Wittman (Earth-616),https://marvel.fandom.com/wiki/Bentley_Wittman_(Earth-616),Male
Bi-Beast (Earth-616),https://marvel.fandom.com/wiki/Bi-Beast_(Earth-616),Male
Blaquesmith (Earth-4935),https://marvel.fandom.com/wiki/Blaquesmith_(Earth-4935),Male
Bolivar Trask (Earth-616),https://marvel.fandom.com/wiki/Bolivar_Trask_(Earth-616),Male
Brainchild (Earth-616),https://marvel.fandom.com/wiki/Brainchild_(Earth-616),Male
Bran Bardic (Earth-70518),https://marvel.fandom.com/wiki/Bran_Bardic_(Earth-70518),Male
Brian Braddock (Earth-616),https://marvel.fandom.com/wiki/Brian_Braddock_(Earth-616),Male
Brian Braddock (Earth-1610),https://marvel.fandom.com/wiki/Brian_Braddock_(Earth-1610),Male
Brian Dunlap (Earth-616),https://marvel.fandom.com/wiki/Brian_Dunlap_(Earth-616),Male
Bruce Banner (Earth-9200),https://marvel.fandom.com/wiki/Bruce_Banner_(Earth-9200),Male
Calvin Zabo (Earth-616),https://marvel.fandom.com/wiki/Calvin_Zabo_(Earth-616),Male
Carolyn Trainer (Earth-616),https://marvel.fandom.com/wiki/Carolyn_Trainer_(Earth-616),Female
Carrion (Miles Warren Clone) (Earth-616),https://marvel.fandom.com/wiki/Carrion_(Miles_Warren_Clone)_(Earth-616),Male
Celia Ricadonna (Earth-616),https://marvel.fandom.com/wiki/Celia_Ricadonna_(Earth-616),Female
Charles Weiderman (Earth-616),https://marvel.fandom.com/wiki/Charles_Weiderman_(Earth-616),Male
Charles Xavier (Earth-616),https://marvel.fandom.com/wiki/Charles_Xavier_(Earth-616),Male
Charles Xavier (Earth-1610),https://marvel.fandom.com/wiki/Charles_Xavier_(Earth-1610),Male
Chen Lu (Earth-616),https://marvel.fandom.com/wiki/Chen_Lu_(Earth-616),Male
Chief Examiner (Earth-616),https://marvel.fandom.com/wiki/Chief_Examiner_(Earth-616),Male
Chthon (Earth-616),https://marvel.fandom.com/wiki/Chthon_(Earth-616),Male
Clinton Barton (Earth-616),https://marvel.fandom.com/wiki/Clinton_Barton_(Earth-616),Male
Comte de Saint Germain (Earth-616),https://marvel.fandom.com/wiki/Comte_de_Saint_Germain_(Earth-616),Male
Condor (Bird People) (Earth-616),https://marvel.fandom.com/wiki/Condor_(Bird_People)_(Earth-616),Male
Curtis Connors (Earth-616),https://marvel.fandom.com/wiki/Curtis_Connors_(Earth-616),Male
Damon Ryder (Earth-616),https://marvel.fandom.com/wiki/Damon_Ryder_(Earth-616),Male
Deidre Wentworth (Earth-616),https://marvel.fandom.com/wiki/Deidre_Wentworth_(Earth-616),Female
Donald Pierce (Earth-616),https://marvel.fandom.com/wiki/Donald_Pierce_(Earth-616),Male
Donovan Gorman (Earth-616),https://marvel.fandom.com/wiki/Donovan_Gorman_(Earth-616),Male
Doomsday Man (Earth-616),https://marvel.fandom.com/wiki/Doomsday_Man_(Earth-616),Male
Doop (Earth-616),https://marvel.fandom.com/wiki/Doop_(Earth-616),Male
Douglas Birely (Earth-616),https://marvel.fandom.com/wiki/Douglas_Birely_(Earth-616),Male
Druig (Earth-616),https://marvel.fandom.com/wiki/Druig_(Earth-616),Male
Edward Brecker (Earth-616),https://marvel.fandom.com/wiki/Edward_Brecker_(Earth-616),Male
Edward Lansky (Earth-616),https://marvel.fandom.com/wiki/Edward_Lansky_(Earth-616),Male
Eisenhower Canty (Earth-616),https://marvel.fandom.com/wiki/Eisenhower_Canty_(Earth-616),Male
Elias Weems (Earth-616),https://marvel.fandom.com/wiki/Elias_Weems_(Earth-616),Male
Elihas Starr (Earth-616),https://marvel.fandom.com/wiki/Elihas_Starr_(Earth-616),Male
Elsie-Dee (Earth-616),https://marvel.fandom.com/wiki/Elsie-Dee_(Earth-616),Female
Emrys Killebrew (Earth-616),https://marvel.fandom.com/wiki/Emrys_Killebrew_(Earth-616),Male
En Sabah Nur (Earth-295),https://marvel.fandom.com/wiki/En_Sabah_Nur_(Earth-295),Male
Erik Killmonger (Earth-616),https://marvel.fandom.com/wiki/Erik_Killmonger_(Earth-616),Male
Erik Lehnsherr (Earth-295),https://marvel.fandom.com/wiki/Erik_Lehnsherr_(Earth-295),Male
Erik Lensherr (Earth-1610),https://marvel.fandom.com/wiki/Erik_Lensherr_(Earth-1610),Male
Esteban Corazón de Ablo (Earth-616),https://marvel.fandom.com/wiki/Esteban_Coraz%C3%B3n_de_Ablo_(Earth-616),Male
Evelyn Necker (Earth-8410),https://marvel.fandom.com/wiki/Evelyn_Necker_(Earth-8410),Female
Ezekiel Stane (Earth-616),https://marvel.fandom.com/wiki/Ezekiel_Stane_(Earth-616),Male
Frank Farnum (Earth-616),https://marvel.fandom.com/wiki/Frank_Farnum_(Earth-616),Male
Fully Automated Unit of Structural Technology (Earth-616),https://marvel.fandom.com/wiki/Fully_Automated_Unit_of_Structural_Technology_(Earth-616),
Gitche Manitou (Earth-616),https://marvel.fandom.com/wiki/Gitche_Manitou_(Earth-616),Male
Gnome (Scientist) (Earth-616),https://marvel.fandom.com/wiki/Gnome_(Scientist)_(Earth-616),Male
Gulliver Jones (Earth-616),https://marvel.fandom.com/wiki/Gulliver_Jones_(Earth-616),Male
Harlan Ryker (Earth-7484),https://marvel.fandom.com/wiki/Harlan_Ryker_(Earth-7484),Male
Harvey Schlemerman (Earth-616),https://marvel.fandom.com/wiki/Harvey_Schlemerman_(Earth-616),Male
Heinrich Zemo (Earth-616),https://marvel.fandom.com/wiki/Heinrich_Zemo_(Earth-616),Male
Henri Sorel (Earth-616),https://marvel.fandom.com/wiki/Henri_Sorel_(Earth-616),Male
Henry McCoy (Earth-295),https://marvel.fandom.com/wiki/Henry_McCoy_(Earth-295),Male
Henry McCoy (Earth-616),https://marvel.fandom.com/wiki/Henry_McCoy_(Earth-616),Male
Henry McCoy (Earth-1610),https://marvel.fandom.com/wiki/Henry_McCoy_(Earth-1610),Male
Henry Pym (Earth-1610),https://marvel.fandom.com/wiki/Henry_Pym_(Earth-1610),Male
Hermes Diaktoros (Earth-616),https://marvel.fandom.com/wiki/Hermes_Diaktoros_(Earth-616),Male
High Evolutionary (Earth-199999),https://marvel.fandom.com/wiki/High_Evolutionary_(Earth-199999),Male
Howard Stark (Earth-616),https://marvel.fandom.com/wiki/Howard_Stark_(Earth-616),Male
Izanagi-No-Mikoto (Earth-616),https://marvel.fandom.com/wiki/Izanagi-No-Mikoto_(Earth-616),Male
Jack Hammer (Earth-616),https://marvel.fandom.com/wiki/Jack_Hammer_(Earth-616),Male
Jacob Fury (Earth-616),https://marvel.fandom.com/wiki/Jacob_Fury_(Earth-616),Male
Jacob Fury (LMD) (Earth-616),https://marvel.fandom.com/wiki/Jacob_Fury_(LMD)_(Earth-616),Male
Jakar (Earth-616),https://marvel.fandom.com/wiki/Jakar_(Earth-616),Male
James Bradley (Earth-616),https://marvel.fandom.com/wiki/James_Bradley_(Earth-616),Male
James Rhodes (Earth-55921),https://marvel.fandom.com/wiki/James_Rhodes_(Earth-55921),Male
Jason Beere (Earth-616),https://marvel.fandom.com/wiki/Jason_Beere_(Earth-616),Male
Jennifer Swensen (Earth-148611),https://marvel.fandom.com/wiki/Jennifer_Swensen_(Earth-148611),Female
Jerold Morgan (Earth-616),https://marvel.fandom.com/wiki/Jerold_Morgan_(Earth-616),Male
Johann Fennhoff (Earth-616),https://marvel.fandom.com/wiki/Johann_Fennhoff_(Earth-616),Male
Johann Shmidt (Earth-616),https://marvel.fandom.com/wiki/Johann_Shmidt_(Earth-616),Male
Johnathon Ohnn (Earth-616),https://marvel.fandom.com/wiki/Johnathon_Ohnn_(Earth-616),Male
Jonas Harrow (Earth-616),https://marvel.fandom.com/wiki/Jonas_Harrow_(Earth-616),Male
Jonathan Bryant (Digitek) (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Bryant_(Digitek)_(Earth-616),Male
Jonathan East (Earth-616),https://marvel.fandom.com/wiki/Jonathan_East_(Earth-616),Male
Jonathan Richards (Earth-967),https://marvel.fandom.com/wiki/Jonathan_Richards_(Earth-967),Male
Jordan Boone (Earth-928),https://marvel.fandom.com/wiki/Jordan_Boone_(Earth-928),Male
Joseph (Earth-616),https://marvel.fandom.com/wiki/Joseph_(Earth-616),Male
June Covington (Earth-616),https://marvel.fandom.com/wiki/June_Covington_(Earth-616),Female
Justin Hammer (Earth-616),https://marvel.fandom.com/wiki/Justin_Hammer_(Earth-616),Male
K'rll (Earth-616),https://marvel.fandom.com/wiki/K%27rll_(Earth-616),Male
Karlin Malus (Earth-616),https://marvel.fandom.com/wiki/Karlin_Malus_(Earth-616),Male
Kavita Rao (Earth-616),https://marvel.fandom.com/wiki/Kavita_Rao_(Earth-616),Female
Keith Kilham (Earth-50701),https://marvel.fandom.com/wiki/Keith_Kilham_(Earth-50701),Male
Kenji Oyama (Earth-616),https://marvel.fandom.com/wiki/Kenji_Oyama_(Earth-616),Male
Kerwin Korman (Earth-616),https://marvel.fandom.com/wiki/Kerwin_Korman_(Earth-616),Male
Kondrati Topolov (Earth-616),https://marvel.fandom.com/wiki/Kondrati_Topolov_(Earth-616),Male
Kwaku Anansi (Earth-616),https://marvel.fandom.com/wiki/Kwaku_Anansi_(Earth-616),Male
Lawrence Zaxton (Earth-616),https://marvel.fandom.com/wiki/Lawrence_Zaxton_(Earth-616),Male
Llyron MacKenzie (Earth-616),https://marvel.fandom.com/wiki/Llyron_MacKenzie_(Earth-616),Male
Loki Laufeyson (Ikol) (Earth-616),https://marvel.fandom.com/wiki/Loki_Laufeyson_(Ikol)_(Earth-616),Genderfluid
Loki Laufeyson (Kid Loki) (Earth-616),https://marvel.fandom.com/wiki/Loki_Laufeyson_(Kid_Loki)_(Earth-616),Male
Loki Odinson (Earth-1610),https://marvel.fandom.com/wiki/Loki_Odinson_(Earth-1610),Male
Lord Moses (Earth-616),https://marvel.fandom.com/wiki/Lord_Moses_(Earth-616),Male
